企业名称,登记状态,注册资本,所属区县,所属行业,江苏省企业地址,,经度,纬度,需求量,,
胜伟策电子（江苏）有限公司,存续,41535,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区白塔路2268号,,119.6012,31.773458,4.49E-05,,
江苏晨洋电缆有限公司,存续,15800,金坛区,电气机械和器材制造业,江苏省常州市金坛区金城镇白塔路1459号,,119.595244,31.743199,1.71E-05,,
安普科技有限公司,存续,10000,金坛区,仪器仪表制造业,江苏省常州市金坛区金城镇西环二路16号,,119.60202,31.773251,1.08E-05,,
常州金源永利达电子科技有限公司,存续,5455,金坛区,仪器仪表制造业,江苏省常州市金坛区金城镇西环二路16号,,119.595932,31.742802,5.90E-06,,
常州中晟智能制造有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区荆元路77号,,119.595932,31.742802,5.41E-06,,
江苏润龙电力器材有限公司,存续,5160,金坛区,电气机械和器材制造业,江苏省常州市金坛区金城镇白塔路99号,,119.595932,31.742802,5.58E-06,,
江苏易成电力器材有限公司,存续,13766,金坛区,电气机械和器材制造业,江苏省常州市金坛区金城镇工业园区红山路1号,,119.595932,31.742802,1.49E-05,,
江苏聚柔光电新材料有限公司,存续,5000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区西城北路88号,,119.595932,31.742802,5.41E-06,,
江苏星云谷新能源汽车有限公司,存续,6000,金坛区,汽车制造业,江苏省常州市金坛区盐港中路69号9幢,,119.595932,31.742802,6.49E-06,,
常州恒嘉半导体科技有限公司,存续,10000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区盐港中路69号9幢,,119.605172,31.753356,1.08E-05,,
常州中晟新能源科技有限公司,存续,6380,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区盐港中路69号9幢,,119.601069,31.742548,6.90E-06,,
江苏派崴智能科技有限公司,存续,5000,金坛区,仪器仪表制造业,江苏省常州市金坛区金城镇盐港中路9号,,119.597603,31.735522,5.41E-06,,
江苏中之晟智能制造有限公司,存续,5000,金坛区,专用设备制造业,江苏省常州市金坛区盐港中路69号9幢,,119.606978,31.752947,5.41E-06,,
常州昀丰半导体设备有限公司,存续,5000,金坛区,专用设备制造业,江苏省常州市金坛区盐港中路69号9幢,,119.608801,31.773409,5.41E-06,,
江苏忠大新能源科技有限公司,存续,20000,金坛区,汽车制造业,江苏省常州市金坛区盐港中路69号9幢,,119.6012,31.795884,2.16E-05,,
江苏康泰热交换设备工程有限公司,存续,21093050066,金坛区,电气机械和器材制造业,江苏省常州市金坛区丹阳门北路98号,,119.6012,31.795884,2.28E+01,,
江苏金榆科技集团有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区金城镇丹阳门北路张角山10号,,119.6012,31.795884,5.41E-06,,
江苏天辉锂电池有限公司,存续,30000,金坛区,电气机械和器材制造业,江苏省常州市金坛区良常路86号,,119.6012,31.795884,3.24E-05,,
鹏辉能源常州动力锂电有限公司,存续,20000,金坛区,电气机械和器材制造业,江苏省常州市金坛区良常路86号,,119.611809,31.76529,2.16E-05,,
江苏皇威动力有限公司,存续,6000,金坛区,通用设备制造业,江苏省常州市金坛区金城镇后阳集镇后阳街71号,,119.610608,31.751899,6.49E-06,,
明宇通航科技（江苏）有限公司,存续,6000,金坛区,航空运输业,江苏省常州市金坛区县府路69-439号,,119.61301,31.753478,6.49E-06,,
江苏领越电气有限公司,存续,5058,金坛区,电气机械和器材制造业,江苏省常州市金坛区薛埠镇工业园区东环一路118号,,119.613594,31.753505,5.47E-06,,
江苏隆正焱环保有限公司,存续,6263884,金坛区,专用设备制造业,江苏省常州市金坛经济开发区辉煌路9号,,119.611408,31.748251,6.77E-03,,
当升科技（常州）新材料有限公司,在业,128000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区金城大道155号,,119.59237,31.719918,1.38E-04,,
以一德（江苏）供应链管理有限公司,在业,5000,金坛区,多式联运和运输代理业,江苏省常州市金坛区华阳北路160号,,119.61756,31.748651,5.41E-06,,
江苏帝姆斯制冷设备有限公司,存续,5050,金坛区,通用设备制造业,江苏省常州市金坛区华城中路1668号,,119.45433,31.795067,5.46E-06,,
江苏源力汽车内饰件有限公司,存续,9518,金坛区,汽车制造业,江苏省常州市金坛区金城镇白塔工业集中区金宜路1号,,119.623311,31.750199,1.03E-05,,
巍捷尔机床（中国）有限公司,存续,6390,金坛区,通用设备制造业,江苏省常州市金坛区华城中路168号,,119.597897,31.723247,6.91E-06,,
常州京西汽车电子科技有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区华城中路168号,,119.464787,31.780432,5.41E-06,,
卡迈锡精密成形（江苏）有限公司,存续,6380,金坛区,汽车制造业,江苏省常州市金坛区华城中路168号,,119.62821,31.753363,6.90E-06,,
迈恩德（中国）电子有限公司,存续,10000,金坛区,汽车制造业,江苏省常州市金坛区华城中路168号,,119.628302,31.751498,1.08E-05,,
雷诺德（中国）传动产品有限公司,存续,7656,金坛区,通用设备制造业,江苏省常州市金坛区华城中路168号,,119.629123,31.747367,8.28E-06,,
常州骏丰医疗器械有限公司,存续,15000,金坛区,专用设备制造业,江苏省常州市金坛区华城中路168号,,119.631062,31.755512,1.62E-05,,
江苏百冠汽车配件有限公司,存续,12760,金坛区,汽车制造业,江苏省常州市金坛区晨风路877号,,119.634693,31.74402,1.38E-05,,
常州市金坛区国安汽车工业有限公司,存续,100000,金坛区,汽车制造业,江苏省常州市金坛区东城宜景苑7-110、210号,,119.46018,31.781849,1.08E-04,,
江苏润名环保科技有限公司,存续,5000,金坛区,专用设备制造业,江苏省常州市金坛区左邻右里44幢210、211、212号,,119.458843,31.777019,5.41E-06,,
耀玻（常州）车辆科技有限公司,存续,5000,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区金湖路998号,,119.463451,31.738925,5.41E-06,,
江苏智信新能源车辆科技有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区金湖路998号,,119.630055,31.742918,5.41E-06,,
江苏经纬宏博汽车零部件股份有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区金湖路998号,,119.461541,31.793149,5.41E-06,,
金坛柴油机常州有限公司,存续,509122,金坛区,通用设备制造业,江苏省常州市金坛区华城东路1号,,119.63427,31.743114,5.51E-04,,
江苏天由发展有限公司,存续,5000,金坛区,仪器仪表制造业,江苏省江苏省常州市金坛区华城东路188号,,119.635361,31.74785,5.41E-06,,
江苏金昇实业股份有限公司,存续,11497,金坛区,专用设备制造业,江苏省常州市金坛区华城路98号,,119.459758,31.737458,1.24E-05,,
卓郎（江苏）纺织机械有限公司,存续,31900,金坛区,专用设备制造业,江苏省常州市金坛区汇贤中路558号,,119.631644,31.732682,3.45E-05,,
卓郎智能机械有限公司,存续,143840,金坛区,专用设备制造业,江苏省常州市金坛区汇贤中路558号,,119.45433,31.795067,1.56E-04,,
英格索兰（常州）工具有限公司,存续,9570,金坛区,通用设备制造业,江苏省江苏省常州市金坛区晨风路190号,,119.452912,31.781375,1.04E-05,,
卓郎（常州）纺织机械有限公司,存续,14343785236,金坛区,专用设备制造业,江苏省常州市金坛区汇贤中路558号,,119.640736,31.762494,1.55E+01,,
名鹰（常州）环保科技有限公司,存续,92451942,金坛区,专用设备制造业,江苏省常州市金坛区朱林镇东大街108号,,119.629923,31.72643,1.00E-01,,
海目星激光智能装备（江苏）有限公司,在业,20000,金坛区,专用设备制造业,江苏省常州市金坛区金坛大道66号,,119.638828,31.744353,2.16E-05,,
江苏金坛汽车工业有限公司,存续,79000,金坛区,汽车制造业,江苏省常州市金坛区金坛大道79号,,119.638828,31.744353,8.54E-05,,
江苏金坛钱资湖电动汽车有限公司,存续,30000,金坛区,汽车制造业,江苏省常州市金坛区金坛大道79号,,119.638828,31.744353,3.24E-05,,
常州而今新材料科技有限公司,存续,8600,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇建昌集镇登建公路北,,119.641153,31.747614,9.30E-06,,
常州而今太阳能设备制造有限公司,存续,9000,金坛区,专用设备制造业,江苏省常州市金坛区建昌镇河滨路1号,,119.638918,31.739552,9.73E-06,,
江苏火禾新能源发展有限公司,存续,6000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区直溪大道18号,,119.639131,31.733461,6.49E-06,,
江苏宝辰环保科技有限公司,存续,5000,金坛区,专用设备制造业,江苏省常州市金坛区中兴北路15号,,119.641392,31.739693,5.41E-06,,
江苏威龙新能源汽车有限公司,存续,11500,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区横五路6号,,119.644726,31.751281,1.24E-05,,
常州宏大太阳能科技有限公司,存续,5000,金坛区,电气机械和器材制造业,江苏省常州市金坛经济开发区中兴路38号,,119.633174,31.723479,5.41E-06,,
江苏澳蓝特机械有限公司,存续,6380,金坛区,通用设备制造业,江苏省常州市金坛区中兴路86号,,119.639131,31.733461,6.90E-06,,
科普费尔（常州）传动技术有限公司,存续,10650,金坛区,汽车制造业,江苏省江苏省常州市金坛经济开发区中兴路56号,,119.641944,31.731463,1.15E-05,,
江苏中翔能源有限公司,存续,15000,金坛区,电气机械和器材制造业,江苏省常州市金坛区华城路316号,,119.641944,31.731463,1.62E-05,,
常州斯威克光伏新材料有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业园区直里路8号,,119.641944,31.731463,1.08E-05,,
江苏遍球新能源汽车科技有限公司,存续,11800,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业园区水南路8号,,119.643144,31.733228,1.28E-05,,
东方日升（常州）进出口有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区水南路1号,,119.464741,31.737637,1.08E-05,,
东方日升（常州）新能源有限公司,存续,250000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区水南路1号,,119.649037,31.743811,2.70E-04,,
江苏泓联通信科技有限公司,存续,19140,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区直溪镇工业集中区亚细路16-1号,,119.639346,31.719687,2.07E-05,,
江苏常峰电力科技股份有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区南二环东路88号,,119.446206,31.730583,1.08E-05,,
江苏金坛晨林经济技术发展有限公司,在业,100000,金坛区,汽车制造业,江苏省常州市金坛区朱林镇晨风路18号,,119.654357,31.747039,1.08E-04,,
常州金坛泰明光伏有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区直东路8号,,119.446206,31.730583,1.08E-05,,
江苏中宇电力器材有限公司,在业,6800,金坛区,电气机械和器材制造业,江苏省常州市金坛区复兴路8号,,119.639346,31.719687,7.35E-06,,
常州市沃尔核材有限公司,存续,5000,金坛区,专用设备制造业,江苏省常州市金坛区南二环东路1699号,,119.655722,31.768516,5.41E-06,,
常州金坛诚辉机械制造有限公司,存续,5000,金坛区,通用设备制造业,江苏省常州市金坛区河头镇工业园区常溧公路许城段南侧,,119.654357,31.747039,5.41E-06,,
江苏中晟半导体设备有限公司,在业,1330504,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛经济开发区华城路318号,,119.654357,31.747039,1.44E-03,,
江苏华盛天龙光电设备股份有限公司,存续,20000,金坛区,电气机械和器材制造业,江苏省江苏省金坛经济开发区华城路318号,,119.654357,31.747039,2.16E-05,,
乐庭电线工业（常州）有限公司,存续,5147609596,金坛区,电气机械和器材制造业,江苏省常州市金坛区南二环东路1699号,,119.464741,31.737637,5.57E+00,,
江苏盈科通信科技有限公司,存续,5000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区南二环东路1798-1号,,119.654554,31.74475,5.41E-06,,
中泽德盛精密组件（江苏）有限公司,存续,10000,金坛区,汽车制造业,江苏省常州市金坛区复兴路299号,,119.657387,31.752013,1.08E-05,,
江苏龙泉太阳能科技有限公司,存续,8800,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇直溪集镇振兴南路316号,,119.464741,31.737637,9.52E-06,,
江苏通特智能装备制造有限公司,存续,5000,金坛区,通用设备制造业,江苏省常州市金坛区中兴路89号,,119.441816,31.728289,5.41E-06,,
江苏天顺稀土电机科技有限公司,存续,65156,金坛区,电气机械和器材制造业,江苏省金坛经济开发区中兴路89号,,119.441816,31.728289,7.05E-05,,
湖畔光电科技（江苏）有限公司,存续,33200,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区晨风路968号5号楼,,119.441816,31.728289,3.59E-05,,
京晟（常州）汽车零部件有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛经济开发区晨风路968号,,119.652799,31.754309,5.41E-06,,
江苏金洋造船有限公司,存续,16800,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区金沙大道598号,,119.653454,31.733154,1.82E-05,,
江苏福亿机械科技有限公司,存续,5200,金坛区,专用设备制造业,江苏省常州市金坛区华兴路212号,,119.6606,31.751783,5.62E-06,,
隆英（常州）机械制造有限公司,存续,17011088733,金坛区,专用设备制造业,江苏省常州市金坛区亿晶路222号,,119.6606,31.751783,1.84E+01,,
江苏索尔思通信科技有限公司,在业,10208,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区东城街道晨风路1036号,,119.597897,31.723247,1.10E-05,,
常州利腾机械有限公司,存续,5000,金坛区,通用设备制造业,江苏省常州市金坛区金胜东路222号,,119.597897,31.723247,5.41E-06,,
常州博瑞油泵油嘴有限公司,存续,1136363,金坛区,通用设备制造业,江苏省常州市金坛区汇福路666号,,119.597897,31.723247,1.23E-03,,
爱思开电池材料科技（江苏）有限公司,存续,159500,金坛区,电气机械和器材制造业,江苏省常州市金坛区复兴南路17号,,119.597897,31.723247,1.73E-04,,
贝特瑞（江苏）新能源材料有限公司,在业,70000,金坛区,电气机械和器材制造业,江苏省常州市金坛区复兴南路519号,,119.660315,31.744424,7.57E-05,,
江苏鹿山新材料有限公司,存续,12500,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛经济开发区南二环东路2229号,,119.650243,31.719331,1.35E-05,,
江苏华拓智能终端科技有限公司,存续,30326,金坛区,汽车制造业,江苏省常州市金坛区朱林镇菜园路88号,,119.652008,31.721288,3.28E-05,,
珍晟工程机械（常州）有限公司,存续,19140,金坛区,通用设备制造业,江苏省常州市金坛区河山环路59号,,119.432437,31.734269,2.07E-05,,
江苏三能动力总成有限公司,存续,40000,金坛区,汽车制造业,江苏省常州市金坛区科教路97号,,119.597897,31.723247,4.33E-05,,
常州金坛徽林汽车部件有限公司,存续,10000,金坛区,汽车制造业,江苏省常州市金坛区朱林镇龙溪大道099号,,119.597897,31.723247,1.08E-05,,
江苏富沃德电子科技有限公司,存续,20000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区朱林镇金西工业园龙溪大道99号,,119.597897,31.723247,2.16E-05,,
江苏科诺汽车部件有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区朱林镇龙溪大道209号,,119.597897,31.723247,5.41E-06,,
瑞声新材料科技（常州）有限公司,存续,6380,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区华城路1668号(国际工业城1号楼),,119.66171,31.730596,6.90E-06,,
新鸿电子有限公司,存续,141317,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区华城路1668号,,119.634499,31.690556,1.53E-04,,
江苏应天光电科技有限公司,存续,5000,金坛区,电气机械和器材制造业,江苏省常州市金坛区朱林镇龙溪大道99号,,119.634616,31.690418,5.41E-06,,
同方威视科技江苏有限公司,存续,36000,金坛区,仪器仪表制造业,江苏省常州市金坛区科教路69号,,119.634174,31.684985,3.89E-05,,
常州斯开龙包装机械有限公司,存续,5000,金坛区,专用设备制造业,江苏省常州市金坛区南二环东路2777号,,119.635303,31.689399,5.41E-06,,
籁斯汽车零部件（江苏）有限公司,存续,24244,金坛区,汽车制造业,江苏省常州市金坛区华城路1668号,,119.66377,31.72287,2.62E-05,,
遛德机械（江苏）有限公司,存续,2254054,金坛区,专用设备制造业,江苏省常州市金坛区华城路1668号,,119.66377,31.72287,2.44E-03,,
常州明耀半导体科技有限公司,在业,8333,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区华城路1668号,,119.665141,31.723486,9.01E-06,,
思诺高（中国）工程机械有限公司,存续,6380,金坛区,专用设备制造业,江苏省常州市金坛区华城路1668号,,119.665923,31.720044,6.90E-06,,
常州艾迪信轴承制造有限公司,存续,6380,金坛区,通用设备制造业,江苏省常州市金坛区华城路1668号,,119.671275,31.726767,6.90E-06,,
亚奎（江苏）光电科技有限公司,存续,6380,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区朱林镇金西工业园永兴路8号,,119.630316,31.677,6.90E-06,,
江苏信有达环境设备制造有限公司,存续,5000,金坛区,专用设备制造业,江苏省常州市金坛区龙湖路45号,,119.635303,31.689399,5.41E-06,,
江苏锦众铭发节能科技有限公司,存续,5800,金坛区,专用设备制造业,江苏省常州市金坛区金西工业园永兴南路1号,,119.413473,31.730843,6.27E-06,,
天成涂装系统（常州）有限公司,存续,5000,金坛区,专用设备制造业,江苏省常州市金坛区朱林镇永兴南路111号,,119.623571,31.723254,5.41E-06,,
江苏中实新能源有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区朱林镇永兴南路992号,,119.622376,31.7133,1.08E-05,,
世纪新舟江苏智能科技有限公司,存续,300000,金坛区,仪器仪表制造业,江苏省常州市金坛区朱林镇永兴南路999-1号,,119.62275,31.73167,3.24E-04,,
爱派尔（常州）数控科技有限公司,在业,5000,金坛区,通用设备制造业,江苏省常州市金坛区河山环路15号,,119.631294,31.723327,5.41E-06,,
埃马克（中国）机械有限公司,在业,4.76E+11,金坛区,通用设备制造业,江苏省江苏省金坛经济开发区南二环东路2888号,,119.631294,31.723327,5.15E+02,,
常州英利新能源有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区朱林镇金西工业园龙溪大道188号,,119.622751,31.733463,1.08E-05,,
江苏福坛车桥科技有限公司,存续,23000,金坛区,汽车制造业,江苏省常州市金坛区南二环东路2889号,,119.633174,31.723479,2.49E-05,,
江苏誉立化工装备制造有限公司,存续,5000,金坛区,专用设备制造业,江苏省常州市金坛区双龙路10号,,119.631644,31.732682,5.41E-06,,
常州剑湖智能仪器仪表有限公司,存续,5000,金坛区,仪器仪表制造业,江苏省常州市金坛区双龙路18号,,119.630461,31.733061,5.41E-06,,
极马自动化（常州）有限公司,存续,5104,金坛区,仪器仪表制造业,江苏省常州市金坛区鑫城大道2898号,,119.631644,31.732682,5.52E-06,,
江苏凯卓威传动技术有限公司,存续,10000,金坛区,通用设备制造业,江苏省常州市金坛区鑫城大道2898号,,119.631644,31.732682,1.08E-05,,
丰峦实业（常州）有限公司,存续,13000,金坛区,汽车制造业,江苏省常州市金坛区鑫城大道2898号,,119.631961,31.733129,1.41E-05,,
常州亿晶光电科技有限公司,存续,2129461116,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇金武路18号,,119.605974,31.727413,2.30E+00,,
舒富特种阀门（江苏）有限公司,存续,7100,金坛区,专用设备制造业,江苏省常州市金坛区鑫城大道2898号,,119.641944,31.731463,7.68E-06,,
杜尔气体装备（常州）有限公司,存续,5000,金坛区,专用设备制造业,江苏省常州市金坛区朱林镇五联路128号,,119.613642,31.739759,5.41E-06,,
世晟机械科技有限公司,存续,6800,金坛区,专用设备制造业,江苏省常州市金坛区华城路1788号,,119.6121,31.739571,7.35E-06,,
江苏金坛长荡湖实业有限公司,存续,50000,金坛区,汽车制造业,江苏省常州市金坛区科教路99号,,119.610534,31.739689,5.41E-05,,
大乘汽车集团有限公司,存续,350000,金坛区,汽车制造业,江苏省常州市金坛区科教路99号,,119.611667,31.740208,3.79E-04,,
常州金武汽车工业有限公司,存续,10000,金坛区,汽车制造业,江苏省常州市金坛区科教路99号,,119.611667,31.740208,1.08E-05,,
江苏金坛大乘汽车工程研究院有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区科教路99号,,119.619422,31.586178,5.41E-06,,
江苏金坛绿能新能源科技有限公司,存续,16000,金坛区,汽车制造业,江苏省常州市金坛区科教路99号,,119.624144,31.742566,1.73E-05,,
常州众智汽车科技有限公司,存续,15000,金坛区,汽车制造业,江苏省常州市金坛区科教路99号,,119.624144,31.742566,1.62E-05,,
北电爱思特（江苏）科技有限公司,存续,250000,金坛区,电气机械和器材制造业,江苏省常州市金坛区汇福路688号,,119.624144,31.742566,2.70E-04,,
江苏国芯智能装备有限公司,存续,8000,金坛区,专用设备制造业,江苏省常州市金坛区明湖路365号,,119.624144,31.742566,8.65E-06,,
常州华科瑞新能源汽车零部件合伙企业（有限合伙）,存续,25200,金坛区,汽车制造业,江苏省常州市金坛区明湖路365号,,119.641944,31.731463,2.73E-05,,
常州精测新能源技术有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区金龙大道563号,,119.627777,31.742793,5.41E-06,,
常州永臻智能新幕建筑系统科技有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区月湖北路99号,,119.630055,31.742918,1.08E-05,,
常州联益光学有限公司,存续,10000,金坛区,仪器仪表制造业,江苏省常州市金坛区金龙大道563号,,119.630055,31.742918,1.08E-05,,
科索诺拉声学科技（常州）有限公司,存续,6380,金坛区,专用设备制造业,江苏省常州市金坛区云湖路60号,,119.630055,31.742918,6.90E-06,,
中创新航科技股份有限公司,存续,1506456558,金坛区,汽车制造业,江苏省常州市金坛区江东大道1号,,119.619791,31.745455,1.63E+00,,
江苏常丰精密科技有限公司,存续,20000,金坛区,汽车制造业,江苏省常州市金坛区明湖路399号,,119.638918,31.739552,2.16E-05,,
贝特瑞（江苏）新材料科技有限公司,在业,82500,金坛区,电气机械和器材制造业,江苏省常州市金坛区江东大道519号,,119.638918,31.739552,8.92E-05,,
金保利（江苏）新能源科技有限公司,存续,6000,金坛区,汽车制造业,江苏省常州市金坛区华业路95号,,119.638918,31.739552,6.49E-06,,
常州市飞荣达电子材料有限公司,存续,5000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区华业路139号,,119.638918,31.739552,5.41E-06,,
江苏信维智能汽车互联科技有限公司,存续,10000,金坛区,汽车制造业,江苏省常州市金坛区水北路218号,,119.638918,31.739552,1.08E-05,,
信维通信（江苏）有限公司,存续,10000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区金龙大道369号,,119.638918,31.739552,1.08E-05,,
常州嘉霖灯饰有限公司,存续,20416,金坛区,电气机械和器材制造业,江苏省常州市金坛区亿晶路16号,,119.628161,31.745964,2.21E-05,,
江苏理成科技有限公司,存续,9000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区月湖路6号,,119.641392,31.739693,9.73E-06,,
江苏沪安科技有限公司,存续,10800,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘街道万新村委新庄组219号,,119.641392,31.739693,1.17E-05,,
常州易控汽车电子股份有限公司,存续,713602,金坛区,汽车制造业,江苏省常州市金坛区金龙大道567号,,119.62883,31.745879,7.72E-04,,
江苏中广核金沃电子科技有限公司,存续,6300,金坛区,电气机械和器材制造业,江苏省常州市金坛区茅山大道888号,,119.613818,31.746425,6.81E-06,,
江苏天之翼环保科技有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛经济开发区聚贤社区青年公寓3区12栋3楼,,119.629123,31.747367,1.08E-06,,
常州天华颐通信息材料有限公司,存续,1149244745,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区常溧路马干收费口5号,,119.629123,31.747367,1.24E+00,,
常州市国电聚龙电气技术有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区南二环东路1699号,,119.620465,31.748441,1.08E-06,,
常州常园电子材料有限责任公司,存续,1000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区南二环东路1699号,,119.622985,31.748589,1.08E-06,,
常州群盛吊装运输有限公司,存续,1000,金坛区,多式联运和运输代理业,江苏省常州市金坛区金胜花园17-A4号,,119.59237,31.719918,1.08E-06,,
江苏中谨精密机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区汇贤南路3号物管楼,,119.59237,31.719918,1.08E-06,,
艾贝思车辆科技（常州）有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区汇贤南路3号物管楼,,119.625224,31.748654,1.08E-06,,
江苏赫西医疗器械有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区华城路288-1号2幢2-1号,,119.632319,31.74772,1.08E-06,,
常州叁康生物技术有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区华城路288-1号4幢3号,,119.611626,31.748337,1.08E-06,,
江苏晶众机电有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛经济开发区华城路288-1号2幢1号,,119.622188,31.750554,1.08E-06,,
江苏恒瑞净化工程设备有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区华城路288-1号浚博小微企业园6-3号,,119.625989,31.750339,1.08E-06,,
江苏瑞禾测控有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区华达名都43幢14号,,119.640564,31.746742,1.08E-06,,
常州凯度机电有限公司,存续,2000,金坛区,电气机械和器材制造业,江苏省常州市金坛区华城路286号,,119.633992,31.698004,2.16E-06,,
江苏悟晴电子新材料有限公司,存续,1000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区经济开发区华城路222号,,119.625801,31.750665,1.08E-06,,
江苏慧码检测设备科技有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛经济开发区华城路222号,,119.63295,31.749102,1.08E-06,,
江苏闪码检测设备科技有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛经济开发区华城路222号,,119.590927,31.733265,1.08E-06,,
图特斯工具技术（常州）有限公司,存续,3550,金坛区,专用设备制造业,江苏省常州市金坛区华城路222号,,119.607719,31.748878,3.84E-06,,
江苏乐乐照明科技发展有限公司,存续,4600,金坛区,电气机械和器材制造业,江苏省常州市金坛区经济开发区中兴路89号,,119.633992,31.698004,4.98E-06,,
常州常重机械有限公司,存续,1080,金坛区,通用设备制造业,江苏省金坛经济开发区中兴路89号,,119.633992,31.698004,1.17E-06,,
晶电信息材料（江苏）有限公司,存续,32538,金坛区,电气机械和器材制造业,江苏省常州市金坛经济开发区中兴路89号,,119.633992,31.698004,3.52E-05,,
冈田精机（常州）有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区中兴路89号,,119.630839,31.750614,1.08E-06,,
常州市豪迈机械制造有限公司,存续,1200,金坛区,通用设备制造业,江苏省常州市金坛经济开发区中兴路89号,,119.640564,31.746742,1.30E-06,,
常州市赛尔交通器材有限公司,存续,10944,金坛区,汽车制造业,江苏省常州市金坛经济开发区中兴路81号,,119.631184,31.750804,1.18E-05,,
常州莱克斯诺传动设备有限公司,存续,396553685,金坛区,通用设备制造业,江苏省常州市金坛区复兴路58号,,119.631184,31.750804,4.29E-01,,
常州卓益精齿医疗器材有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区复兴路58号4号楼,,119.631184,31.750804,1.08E-06,,
江苏华益壹品医疗科技有限公司,存续,3000,金坛区,专用设备制造业,江苏省常州市金坛区复兴路58号,,119.631184,31.750804,3.24E-06,,
江苏峨嵋动力机械有限公司,存续,2780,金坛区,通用设备制造业,江苏省常州市金坛区金胜东路28号,,119.635991,31.749244,3.01E-06,,
江苏鑫田电子科技有限公司,存续,3000,金坛区,电气机械和器材制造业,江苏省常州市金坛区中兴路79号,,119.597897,31.723247,3.24E-06,,
