企业名称,登记状态,注册资本,所属区县,所属行业,江苏省企业地址,,经度,纬度,需求量,,
江苏常凯玻璃有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区河山环路36号,,119.656443,31.755155,1.44E-06,,
江苏润德精密机械有限公司,存续,1280,金坛区,通用设备制造业,江苏省常州市金坛经济开发区汇福路9号,,119.373478,31.706967,1.85E-06,,
江苏凯兴管道有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区直溪镇井庄村委张家棚188号,,119.653915,31.761425,1.44E-06,,
常州市金坛区博祥建筑材料有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区汇福路2号,,119.657253,31.754483,1.44E-06,,
江苏大中传动设备有限公司,存续,1080,金坛区,通用设备制造业,江苏省常州市金坛区河山环路32号,,119.656443,31.755155,1.56E-06,,
江苏天广实业有限公司,存续,1088,金坛区,金属制品业,江苏省常州市金坛区金胜东路249号,,119.401783,31.785121,1.57E-06,,
常州双亿自动化科技有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区河山环路6号,,119.656679,31.757358,1.44E-06,,
江苏春立家具有限公司,存续,2000,金坛区,家具制造业,江苏省常州市金坛区金胜东路249号,,119.401783,31.785121,2.89E-06,,
常州市金坛神湖机电有限公司,存续,3000,金坛区,通用设备制造业,江苏省常州市金坛区龙湖路39号,,119.421659,31.61816,4.33E-06,,
江苏盈讯测控科技有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区建昌集镇沿河南路8号,,119.652586,31.766792,1.44E-06,,
江苏瑞明新材料科技有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇亿晶路99号,,119.652586,31.766792,1.44E-06,,
江苏登兴塑化有限公司,存续,15065,金坛区,橡胶和塑料制品业,江苏省常州市金坛区建昌镇井庄村,,119.652799,31.754309,2.18E-05,,
江苏顺源航空零部件有限公司,存续,3000,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区云湖路56号,,119.656597,31.759932,4.33E-06,,
江苏德朗尼工业自动化有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区经济开发区河山环路10号,,119.6606,31.751783,1.44E-06,,
中悦汽车部件（江苏）有限公司,存续,3000,金坛区,汽车制造业,江苏省常州市金坛区龙湖路21号,,119.597897,31.723247,4.33E-06,,
江苏万泉金属制品有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区龙湖路10号,,119.639119,31.635977,1.44E-06,,
斯米伽（常州）精密制造有限公司,存续,2000,金坛区,仪器仪表制造业,江苏省常州市金坛区龙湖路45号,,119.659899,31.754756,2.89E-06,,
江苏恒成称重设备有限公司,存续,2000,金坛区,仪器仪表制造业,江苏省常州市金坛区龙湖路1号,,119.652799,31.754309,2.89E-06,,
江苏赛惠斯电器科技有限公司,存续,2000,金坛区,电气机械和器材制造业,江苏省常州市金坛区龙湖路17号,,119.40108,31.789115,2.89E-06,,
江苏喆瑞照明科技有限公司,存续,1380,金坛区,电气机械和器材制造业,江苏省常州市金坛区龙湖路15号,,119.664334,31.677038,1.99E-06,,
常州市金坛利云汽车电机有限公司,存续,3000,金坛区,汽车制造业,江苏省常州市金坛区龙湖路1号,,119.663841,31.74808,4.33E-06,,
常州市科慧汽车电器有限公司,存续,1080,金坛区,汽车制造业,江苏省常州市金坛区龙湖路10号,,119.663841,31.74808,1.56E-06,,
常州帝升重工机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区华城路1788号,,119.655722,31.768516,1.44E-06,,
江苏朋逸高新材料科技有限公司,存续,3000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区龙湖路8号,,119.583076,31.743332,4.33E-06,,
常州市金坛汤庄电镀有限公司,存续,1500,金坛区,金属制品业,江苏省常州市金坛区亿晶路16号,,119.68259,31.709621,2.17E-06,,
常州市金坛区薛埠顺发采石有限公司,存续,1000,金坛区,非金属矿采选业,江苏省常州市金坛区薛埠镇连山村委建国村,,119.39833,31.79307,1.44E-06,,
江苏保宏金属科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区龙湖路2号,,119.675535,31.722219,1.44E-06,,
常州市金坛区厚松园园林绿化有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区薛埠镇石马村花茅路8公里处高架桥东侧,,119.597897,31.723247,1.44E-06,,
江苏广锐金属制造有限公司,存续,1068,金坛区,金属制品业,江苏省常州市金坛经济开发区晨风东路666号,,119.675535,31.722219,1.54E-06,,
江苏吉祥吉艺新型幕墙材料有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区薛埠镇石马村致和路10号,,119.675535,31.722219,1.44E-06,,
江苏新顺章机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛经济开发区双龙路12号,,119.597897,31.723247,1.44E-06,,
常州常固土工合成材料有限公司,存续,1080,金坛区,橡胶和塑料制品业,江苏省常州市金坛区指前镇丰产村委马达山村66号,,119.597897,31.723247,1.56E-06,,
常州市金坛华南水泥制品有限公司,在业,1000,金坛区,非金属矿物制品业,江苏省常州市金坛经济开发区河头金尧河南侧东南庄48号,,119.550674,31.759794,1.44E-06,,
常州市宝瑞汽车附件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区河山环路22号,,119.545757,31.75512,1.44E-06,,
江苏锋怡精密工具有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛经济开发区兴隆北路16-1号,,119.559286,31.765412,1.44E-06,,
常州华英博传动机械有限公司,存续,1500,金坛区,通用设备制造业,江苏省常州市金坛区兴隆北路10号,,119.556388,31.747531,2.17E-06,,
常州智宝能源科技有限公司,存续,1200,金坛区,汽车制造业,江苏省常州市金坛区金龙大道559号,,119.567076,31.769291,1.73E-06,,
江苏赛睿新能源科技有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区儒林镇五叶集镇北街1号,,119.56754,31.768552,1.44E-06,,
江苏华苏工业炉制造有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区双龙路5号,,119.567756,31.772187,1.44E-06,,
常州吉和智能家具有限公司,存续,1914,金坛区,家具制造业,江苏省常州市金坛区河山环路18号,,119.567756,31.772187,2.76E-06,,
江苏得利再生胶制造有限公司,存续,1050,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇新春村1号,,119.567756,31.772187,1.52E-06,,
常州金坛盘固轧石有限公司,存续,2000,金坛区,非金属矿物制品业,江苏省常州市金坛区薛埠镇茅洲路28号,,119.581203,31.760372,2.89E-06,,
江苏傲润塑业科技有限公司,存续,2000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇工业园区经十二路18号,,119.581203,31.760372,2.89E-06,,
江苏宝弘塑业有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇工业区经十二路18号,,119.654357,31.747039,1.44E-06,,
江苏肇风机电设备有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区兴华路167号,,119.511758,31.743451,1.44E-06,,
江苏好牧人塑业有限公司,存续,2000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇工业园区经十二路18号,,119.5813,31.787491,2.89E-06,,
常州杰铭新材料科技有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区月湖北路33号,,119.579808,31.741435,1.44E-06,,
江苏澋润数控科技有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区珠山路19号,,119.59172,31.761802,1.44E-06,,
江苏艾龙森汽车部件有限公司,存续,2600,金坛区,汽车制造业,江苏省常州市金坛区月湖北路39号,,119.591381,31.773156,3.75E-06,,
江苏航锐科技有限公司,存续,1000,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区珠山路17号,,119.582962,31.741958,1.44E-06,,
安格诺尔（江苏）智能电气有限公司,存续,3100,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇亿晶路9号,,119.58975,31.782689,4.48E-06,,
江苏悦马特机械科技有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区文景路6号,,119.592211,31.775626,1.44E-06,,
常州拓浦照明科技有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇亿晶路9号,,119.597897,31.723247,1.44E-06,,
江苏江南清洁能源研究院有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇亿晶路9号,,119.597972,31.764989,1.44E-06,,
江苏宝财自动化装备有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区文景路1号,,119.597972,31.764989,1.44E-06,,
常州中融能源科技有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区临港路9号,,119.597377,31.78045,1.44E-05,,
江苏晨洋电缆有限公司,存续,15800,金坛区,电气机械和器材制造业,江苏省常州市金坛区金城镇白塔路1459号,,119.595244,31.743199,2.28E-05,,
安普科技有限公司,存续,10000,金坛区,仪器仪表制造业,江苏省常州市金坛区金城镇西环二路16号,,119.60202,31.773251,1.44E-05,,
常州金源永利达电子科技有限公司,存续,5455,金坛区,仪器仪表制造业,江苏省常州市金坛区金城镇西环二路16号,,119.595932,31.742802,7.88E-06,,
常州中晟智能制造有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区荆元路77号,,119.595932,31.742802,7.22E-06,,
通发新材料有限公司,存续,5000,金坛区,非金属矿物制品业,江苏省常州市金坛区丹荆路7号,,119.595932,31.742802,7.22E-06,,
江苏润龙电力器材有限公司,存续,5160,金坛区,电气机械和器材制造业,江苏省常州市金坛区金城镇白塔路99号,,119.595932,31.742802,7.45E-06,,
江苏易成电力器材有限公司,存续,13766,金坛区,电气机械和器材制造业,江苏省常州市金坛区金城镇工业园区红山路1号,,119.595932,31.742802,1.99E-05,,
江苏星云谷新能源汽车有限公司,存续,6000,金坛区,汽车制造业,江苏省常州市金坛区盐港中路69号9幢,,119.595932,31.742802,8.66E-06,,
常州中晟新能源科技有限公司,存续,6380,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区盐港中路69号9幢,,119.601069,31.742548,9.21E-06,,
江苏派崴智能科技有限公司,存续,5000,金坛区,仪器仪表制造业,江苏省常州市金坛区金城镇盐港中路9号,,119.597603,31.735522,7.22E-06,,
江苏一筑一城建设工程有限公司,存续,5000,金坛区,非金属矿物制品业,江苏省常州市金坛区盐港中路69号9幢,,119.58677,31.80663,7.22E-06,,
江苏忠大新能源科技有限公司,存续,20000,金坛区,汽车制造业,江苏省常州市金坛区盐港中路69号9幢,,119.6012,31.795884,2.89E-05,,
江苏康泰热交换设备工程有限公司,存续,21093050066,金坛区,电气机械和器材制造业,江苏省常州市金坛区丹阳门北路98号,,119.6012,31.795884,3.05E+01,,
江苏金榆科技集团有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区金城镇丹阳门北路张角山10号,,119.6012,31.795884,7.22E-06,,
江苏天辉锂电池有限公司,存续,30000,金坛区,电气机械和器材制造业,江苏省常州市金坛区良常路86号,,119.6012,31.795884,4.33E-05,,
鹏辉能源常州动力锂电有限公司,存续,20000,金坛区,电气机械和器材制造业,江苏省常州市金坛区良常路86号,,119.611809,31.76529,2.89E-05,,
延锋轻质复合材料（常州）有限公司,存续,8000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华城路1668号(经营场所:常州市金坛区华业路139号车间九一层),,119.610608,31.751899,1.16E-05,,
江苏皇威动力有限公司,存续,6000,金坛区,通用设备制造业,江苏省常州市金坛区金城镇后阳集镇后阳街71号,,119.610608,31.751899,8.66E-06,,
江苏领越电气有限公司,存续,5058,金坛区,电气机械和器材制造业,江苏省常州市金坛区薛埠镇工业园区东环一路118号,,119.613594,31.753505,7.30E-06,,
江苏帝姆斯制冷设备有限公司,存续,5050,金坛区,通用设备制造业,江苏省常州市金坛区华城中路1668号,,119.45433,31.795067,7.29E-06,,
常州鑫塑管业科技有限公司,存续,5168,金坛区,橡胶和塑料制品业,江苏省常州市金坛区金城中路632号,,119.501115,31.81957,7.46E-06,,
常州中达建材有限公司,存续,5000,金坛区,非金属矿物制品业,江苏省常州市金坛区金城镇金宜路28号,,119.468507,31.78,7.22E-06,,
江苏源力汽车内饰件有限公司,存续,9518,金坛区,汽车制造业,江苏省常州市金坛区金城镇白塔工业集中区金宜路1号,,119.623311,31.750199,1.37E-05,,
巍捷尔机床（中国）有限公司,存续,6390,金坛区,通用设备制造业,江苏省常州市金坛区华城中路168号,,119.597897,31.723247,9.23E-06,,
常州京西汽车电子科技有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区华城中路168号,,119.464787,31.780432,7.22E-06,,
卡迈锡精密成形（江苏）有限公司,存续,6380,金坛区,汽车制造业,江苏省常州市金坛区华城中路168号,,119.62821,31.753363,9.21E-06,,
迈恩德（中国）电子有限公司,存续,10000,金坛区,汽车制造业,江苏省常州市金坛区华城中路168号,,119.628302,31.751498,1.44E-05,,
江苏铭创互联幕墙新材料有限公司,存续,5188,金坛区,非金属矿物制品业,江苏省常州市金坛区华城中路168号,,119.628265,31.749895,7.49E-06,,
雷诺德（中国）传动产品有限公司,存续,7656,金坛区,通用设备制造业,江苏省常州市金坛区华城中路168号,,119.629123,31.747367,1.11E-05,,
江苏百冠汽车配件有限公司,存续,12760,金坛区,汽车制造业,江苏省常州市金坛区晨风路877号,,119.634693,31.74402,1.84E-05,,
常州市金坛区国安汽车工业有限公司,存续,100000,金坛区,汽车制造业,江苏省常州市金坛区东城宜景苑7-110、210号,,119.46018,31.781849,1.44E-04,,
赫伯陶瓷材料有限公司,存续,20000,金坛区,非金属矿物制品业,江苏省常州市金坛区晨风路61号,,119.458843,31.777019,2.89E-05,,
常州金坛鑫隆防水塑胶制品有限公司,存续,10158,金坛区,橡胶和塑料制品业,江苏省常州市金坛区金宜路8号,,119.458843,31.777019,1.47E-05,,
耀玻（常州）车辆科技有限公司,存续,5000,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区金湖路998号,,119.463451,31.738925,7.22E-06,,
江苏智信新能源车辆科技有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区金湖路998号,,119.630055,31.742918,7.22E-06,,
江苏经纬宏博汽车零部件股份有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区金湖路998号,,119.461541,31.793149,7.22E-06,,
金坛柴油机常州有限公司,存续,509122,金坛区,通用设备制造业,江苏省常州市金坛区华城东路1号,,119.63427,31.743114,7.35E-04,,
江苏天由发展有限公司,存续,5000,金坛区,仪器仪表制造业,江苏省江苏省常州市金坛区华城东路188号,,119.635361,31.74785,7.22E-06,,
江苏乾锦工程材料有限公司,存续,5000,金坛区,非金属矿物制品业,江苏省常州市金坛区晨风路188号,,119.454873,31.788488,7.22E-06,,
英格索兰（常州）工具有限公司,存续,9570,金坛区,通用设备制造业,江苏省江苏省常州市金坛区晨风路190号,,119.452912,31.781375,1.38E-05,,
江苏金坛汽车工业有限公司,存续,79000,金坛区,汽车制造业,江苏省常州市金坛区金坛大道79号,,119.638828,31.744353,1.14E-04,,
江苏金坛钱资湖电动汽车有限公司,存续,30000,金坛区,汽车制造业,江苏省常州市金坛区金坛大道79号,,119.638828,31.744353,4.33E-05,,
常州而今新材料科技有限公司,存续,8600,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇建昌集镇登建公路北,,119.641153,31.747614,1.24E-05,,
江苏沛丰绿建工程科技有限公司,存续,10000,金坛区,非金属矿物制品业,江苏省常州市金坛区金沙大道18号,,119.456512,31.80021,1.44E-05,,
江苏顺泽金属制品科技有限公司,存续,5588,金坛区,金属制品业,江苏省常州市金坛经济开发区华兴路1号,,119.643507,31.755895,8.07E-06,,
江苏火禾新能源发展有限公司,存续,6000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区直溪大道18号,,119.639131,31.733461,8.66E-06,,
江苏兆维塑料科技有限公司,存续,5000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区兴业大道6号,,119.533068,31.680989,7.22E-06,,
江苏威龙新能源汽车有限公司,存续,11500,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区横五路6号,,119.644726,31.751281,1.66E-05,,
常州宏大太阳能科技有限公司,存续,5000,金坛区,电气机械和器材制造业,江苏省常州市金坛经济开发区中兴路38号,,119.633174,31.723479,7.22E-06,,
江苏澳蓝特机械有限公司,存续,6380,金坛区,通用设备制造业,江苏省常州市金坛区中兴路86号,,119.639131,31.733461,9.21E-06,,
常州市常安门业有限公司,存续,5000,金坛区,金属制品业,江苏省常州市金坛区经济开发区中兴路62号,,119.647691,31.756152,7.22E-06,,
江苏斯威克新材料股份有限公司,存续,327653846,金坛区,橡胶和塑料制品业,江苏省常州市金坛区直溪镇工业集中区直东路68号,,119.646411,31.748217,4.73E-01,,
常州冠晟塑胶有限公司,存续,5168,金坛区,橡胶和塑料制品业,江苏省常州市金坛区恒泰路3号,,119.647816,31.748123,7.46E-06,,
科普费尔（常州）传动技术有限公司,存续,10650,金坛区,汽车制造业,江苏省江苏省常州市金坛经济开发区中兴路56号,,119.641944,31.731463,1.54E-05,,
江苏中翔能源有限公司,存续,15000,金坛区,电气机械和器材制造业,江苏省常州市金坛区华城路316号,,119.641944,31.731463,2.17E-05,,
常州斯威克光伏新材料有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业园区直里路8号,,119.641944,31.731463,1.44E-05,,
江苏遍球新能源汽车科技有限公司,存续,11800,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业园区水南路8号,,119.643144,31.733228,1.70E-05,,
东方日升（常州）进出口有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区水南路1号,,119.464741,31.737637,1.44E-05,,
东方日升（常州）新能源有限公司,存续,250000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区水南路1号,,119.649037,31.743811,3.61E-04,,
常州美亚塑料制品有限公司,存续,49764,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华城路222号,,119.652799,31.754309,7.19E-05,,
江苏常峰电力科技股份有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区南二环东路88号,,119.446206,31.730583,1.44E-05,,
江苏神力塑业有限公司,存续,10000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区金武路8号,,119.446206,31.730583,1.44E-05,,
常州华盛恒能光电有限公司,存续,310068,金坛区,非金属矿物制品业,江苏省金坛市华城路316号,,119.43998,31.730152,4.48E-04,,
常州美晶太阳能材料有限公司,存续,313258,金坛区,非金属矿物制品业,江苏省金坛市开发区金胜东路166号,,119.651152,31.744106,4.52E-04,,
江苏金坛晨林经济技术发展有限公司,在业,100000,金坛区,汽车制造业,江苏省常州市金坛区朱林镇晨风路18号,,119.654357,31.747039,1.44E-04,,
常州金坛泰明光伏有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区直东路8号,,119.446206,31.730583,1.44E-05,,
江苏中宇电力器材有限公司,在业,6800,金坛区,电气机械和器材制造业,江苏省常州市金坛区复兴路8号,,119.639346,31.719687,9.82E-06,,
常州金坛诚辉机械制造有限公司,存续,5000,金坛区,通用设备制造业,江苏省常州市金坛区河头镇工业园区常溧公路许城段南侧,,119.654357,31.747039,7.22E-06,,
江苏华盛天龙光电设备股份有限公司,存续,20000,金坛区,电气机械和器材制造业,江苏省江苏省金坛经济开发区华城路318号,,119.654357,31.747039,2.89E-05,,
乐庭电线工业（常州）有限公司,存续,5147609596,金坛区,电气机械和器材制造业,江苏省常州市金坛区南二环东路1699号,,119.464741,31.737637,7.43E+00,,
中泽德盛精密组件（江苏）有限公司,存续,10000,金坛区,汽车制造业,江苏省常州市金坛区复兴路299号,,119.657387,31.752013,1.44E-05,,
江苏龙泉太阳能科技有限公司,存续,8800,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇直溪集镇振兴南路316号,,119.464741,31.737637,1.27E-05,,
江苏通特智能装备制造有限公司,存续,5000,金坛区,通用设备制造业,江苏省常州市金坛区中兴路89号,,119.441816,31.728289,7.22E-06,,
江苏天顺稀土电机科技有限公司,存续,65156,金坛区,电气机械和器材制造业,江苏省金坛经济开发区中兴路89号,,119.441816,31.728289,9.41E-05,,
常州市金坛广顺钢构有限公司,存续,5000,金坛区,金属制品业,江苏省常州市金坛经济开发区中兴路89号,,119.441816,31.728289,7.22E-06,,
京晟（常州）汽车零部件有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛经济开发区晨风路968号,,119.652799,31.754309,7.22E-06,,
江苏金洋造船有限公司,存续,16800,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区金沙大道598号,,119.653454,31.733154,2.43E-05,,
常州利腾机械有限公司,存续,5000,金坛区,通用设备制造业,江苏省常州市金坛区金胜东路222号,,119.597897,31.723247,7.22E-06,,
常州博瑞油泵油嘴有限公司,存续,1136363,金坛区,通用设备制造业,江苏省常州市金坛区汇福路666号,,119.597897,31.723247,1.64E-03,,
爱思开电池材料科技（江苏）有限公司,存续,159500,金坛区,电气机械和器材制造业,江苏省常州市金坛区复兴南路17号,,119.597897,31.723247,2.30E-04,,
江苏捷尔特精密管业有限公司,存续,5000,金坛区,金属制品业,江苏省常州市金坛区复兴南路18号,,119.440239,31.726294,7.22E-06,,
贝特瑞（江苏）新能源材料有限公司,在业,70000,金坛区,电气机械和器材制造业,江苏省常州市金坛区复兴南路519号,,119.660315,31.744424,1.01E-04,,
江苏华拓智能终端科技有限公司,存续,30326,金坛区,汽车制造业,江苏省常州市金坛区朱林镇菜园路88号,,119.652008,31.721288,4.38E-05,,
江苏嘉寓门窗幕墙有限公司,存续,7800,金坛区,金属制品业,江苏省常州市金坛区华城路1588号,,119.633992,31.698004,1.13E-05,,
江苏凯键金属制品科技有限公司,存续,6888,金坛区,金属制品业,江苏省常州市金坛区兴河东路18号,,119.633992,31.698004,9.95E-06,,
珍晟工程机械（常州）有限公司,存续,19140,金坛区,通用设备制造业,江苏省常州市金坛区河山环路59号,,119.432437,31.734269,2.76E-05,,
江苏协辰家具制造有限公司,存续,5018,金坛区,家具制造业,江苏省常州市金坛区河山环路20号,,119.661109,31.738793,7.25E-06,,
江苏百为智能家具有限公司,存续,5018,金坛区,家具制造业,江苏省常州市金坛区河山环路16号,,119.597897,31.723247,7.25E-06,,
江苏三能动力总成有限公司,存续,40000,金坛区,汽车制造业,江苏省常州市金坛区科教路97号,,119.597897,31.723247,5.78E-05,,
常州金坛徽林汽车部件有限公司,存续,10000,金坛区,汽车制造业,江苏省常州市金坛区朱林镇龙溪大道099号,,119.597897,31.723247,1.44E-05,,
江苏科诺汽车部件有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区朱林镇龙溪大道209号,,119.597897,31.723247,7.22E-06,,
江苏应天光电科技有限公司,存续,5000,金坛区,电气机械和器材制造业,江苏省常州市金坛区朱林镇龙溪大道99号,,119.634616,31.690418,7.22E-06,,
同方威视科技江苏有限公司,存续,36000,金坛区,仪器仪表制造业,江苏省常州市金坛区科教路69号,,119.634174,31.684985,5.20E-05,,
江苏集大钢结构有限公司,存续,5800,金坛区,金属制品业,江苏省常州市金坛经济开发区兴华路20号,,119.635303,31.689399,8.38E-06,,
中策橡胶（金坛）有限公司,存续,30000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华城路1668号,,119.597897,31.723247,4.33E-05,,
籁斯汽车零部件（江苏）有限公司,存续,24244,金坛区,汽车制造业,江苏省常州市金坛区华城路1668号,,119.66377,31.72287,3.50E-05,,
常州艾迪信轴承制造有限公司,存续,6380,金坛区,通用设备制造业,江苏省常州市金坛区华城路1668号,,119.671275,31.726767,9.21E-06,,
红创包装（江苏）有限公司,存续,30000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华城路1668号,,119.597897,31.723247,4.33E-05,,
江苏星塑源塑业科技有限公司,存续,5000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区朱林镇金西工业园永新南路26号,,119.414466,31.731045,7.22E-06,,
江苏中实新能源有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区朱林镇永兴南路992号,,119.622376,31.7133,1.44E-05,,
世纪新舟江苏智能科技有限公司,存续,300000,金坛区,仪器仪表制造业,江苏省常州市金坛区朱林镇永兴南路999-1号,,119.62275,31.73167,4.33E-04,,
爱派尔（常州）数控科技有限公司,在业,5000,金坛区,通用设备制造业,江苏省常州市金坛区河山环路15号,,119.631294,31.723327,7.22E-06,,
埃马克（中国）机械有限公司,在业,4.76E+11,金坛区,通用设备制造业,江苏省江苏省金坛经济开发区南二环东路2888号,,119.631294,31.723327,6.87E+02,,
常州英利新能源有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区朱林镇金西工业园龙溪大道188号,,119.622751,31.733463,1.44E-05,,
江苏福坛车桥科技有限公司,存续,23000,金坛区,汽车制造业,江苏省常州市金坛区南二环东路2889号,,119.633174,31.723479,3.32E-05,,
常州剑湖智能仪器仪表有限公司,存续,5000,金坛区,仪器仪表制造业,江苏省常州市金坛区双龙路18号,,119.630461,31.733061,7.22E-06,,
极马自动化（常州）有限公司,存续,5104,金坛区,仪器仪表制造业,江苏省常州市金坛区鑫城大道2898号,,119.631644,31.732682,7.37E-06,,
江苏凯卓威传动技术有限公司,存续,10000,金坛区,通用设备制造业,江苏省常州市金坛区鑫城大道2898号,,119.631644,31.732682,1.44E-05,,
丰峦实业（常州）有限公司,存续,13000,金坛区,汽车制造业,江苏省常州市金坛区鑫城大道2898号,,119.631961,31.733129,1.88E-05,,
常州亿晶光电科技有限公司,存续,2129461116,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇金武路18号,,119.605974,31.727413,3.08E+00,,
江苏金坛长荡湖实业有限公司,存续,50000,金坛区,汽车制造业,江苏省常州市金坛区科教路99号,,119.610534,31.739689,7.22E-05,,
大乘汽车集团有限公司,存续,350000,金坛区,汽车制造业,江苏省常州市金坛区科教路99号,,119.611667,31.740208,5.05E-04,,
常州金武汽车工业有限公司,存续,10000,金坛区,汽车制造业,江苏省常州市金坛区科教路99号,,119.611667,31.740208,1.44E-05,,
江苏金坛大乘汽车工程研究院有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区科教路99号,,119.619422,31.586178,7.22E-06,,
江苏金坛绿能新能源科技有限公司,存续,16000,金坛区,汽车制造业,江苏省常州市金坛区科教路99号,,119.624144,31.742566,2.31E-05,,
常州众智汽车科技有限公司,存续,15000,金坛区,汽车制造业,江苏省常州市金坛区科教路99号,,119.624144,31.742566,2.17E-05,,
北电爱思特（江苏）科技有限公司,存续,250000,金坛区,电气机械和器材制造业,江苏省常州市金坛区汇福路688号,,119.624144,31.742566,3.61E-04,,
常州华科瑞新能源汽车零部件合伙企业（有限合伙）,存续,25200,金坛区,汽车制造业,江苏省常州市金坛区明湖路365号,,119.641944,31.731463,3.64E-05,,
凡登（常州）新型金属材料技术有限公司,存续,11803,金坛区,金属制品业,江苏省常州市金坛区金西开发区鹏程路66号,,119.600363,31.730626,1.70E-05,,
常州精测新能源技术有限公司,存续,5000,金坛区,汽车制造业,江苏省常州市金坛区金龙大道563号,,119.627777,31.742793,7.22E-06,,
常州永臻智能新幕建筑系统科技有限公司,存续,10000,金坛区,电气机械和器材制造业,江苏省常州市金坛区月湖北路99号,,119.630055,31.742918,1.44E-05,,
常州联益光学有限公司,存续,10000,金坛区,仪器仪表制造业,江苏省常州市金坛区金龙大道563号,,119.630055,31.742918,1.44E-05,,
